LEVEL,,,,,,,,,,,,,,TOTAL,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
4,,,,,visual exploration,,,,,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,5,0,0,2
4,,,,,treemap [tree-maps],,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,,,,,parallel coordinates,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4,,,,,graph visualization,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,,,,,network visualization,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,,,,visual programming,,,,,,,,,,41,0,0,0,0,0,0,1,3,3,2,0,1,3,1,1,3,3,5,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,1,1,0,1,5,1
4,,,,,visual programming languages,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,,,gui testing,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,,,usability engineering,,,,,,,,,,,649,0,0,0,2,0,1,1,3,0,1,3,3,15,16,21,15,22,26,12,18,24,21,32,27,33,28,47,24,33,23,22,27,26,20,20,21,32,16,14
3,,,,usability testing [usability evaluation],,,,,,,,,,274,0,0,0,0,0,1,1,0,0,0,0,1,7,5,9,6,8,13,5,8,10,9,11,13,15,12,19,11,15,11,9,13,13,9,6,7,16,4,7
4,,,,,usability test [usability tests],,,,,,,,,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,2,6,3,4,2,6,3,7,2,2,4,1,2,3,4,3,3,2
3,,,,heuristic evaluation,,,,,,,,,,191,0,0,0,2,0,0,0,0,0,0,1,2,12,8,8,8,9,10,3,3,8,8,10,8,10,6,14,11,9,5,2,9,5,2,3,3,8,3,1
4,,,,,usability evaluation methods,,,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,2,0,1,2,0,0,0,0,2,1,0
4,,,,,nielsen,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
3,,,,web usability,,,,,,,,,,181,0,0,0,0,0,1,1,1,0,0,0,0,2,4,3,2,5,11,5,8,14,7,13,11,10,5,13,12,10,5,7,6,5,3,4,4,8,1,0
3,,,,system usability,,,,,,,,,,92,0,0,0,1,0,0,1,2,0,1,0,0,2,5,4,1,3,5,5,1,6,3,3,2,6,2,5,4,1,3,6,4,2,3,2,1,5,2,1
3,,,,usability problems,,,,,,,,,,82,0,0,0,0,0,0,0,0,0,0,1,0,6,1,2,0,0,0,1,2,0,4,3,3,3,8,3,5,7,2,3,7,4,2,1,3,6,2,3
4,,,,,usability evaluation methods,,,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,2,0,1,2,0,0,0,0,2,1,0
3,,,,usability study [usability studies],,,,,,,,,,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,4,5,6,6,10,3,1,2,5,5,1,2,5,2,3,4,4
3,,,,user testing,,,,,,,,,,62,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,2,0,1,0,1,0,1,6,1,4,3,2,1,5,4,4,0,4,4,2,5,2,3,0
3,,,,usability methods,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,1,2,5,0,0,0,0,1,0,0
3,,,,usability assessment,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,,,,usability requirements,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,,,user interface design [user interface designs],,,,,,,,,,,626,0,0,6,3,0,5,8,8,3,19,7,17,30,41,31,26,39,34,34,22,28,12,13,13,21,18,31,18,20,23,12,12,17,8,6,10,12,10,9
2,,,"user centered design [user centered designs, user-centered design]",,,,,,,,,,,503,0,0,0,0,0,0,0,0,0,0,2,0,3,2,9,4,7,13,3,11,7,5,12,6,20,32,33,26,32,29,22,27,28,26,33,19,41,23,28
3,,,,user-centered,,,,,,,,,,172,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,3,0,4,4,2,6,3,8,14,14,9,6,6,9,12,8,8,14,5,16,7,9
3,,,,user research,,,,,,,,,,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,6,5,8,7,10,9,6,6,10,7,11,5,12,6,5
2,,,"wearable [wearable computer, wearable computers]",,,,,,,,,,,499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,2,9,8,5,6,2,15,10,13,10,10,15,9,19,16,25,43,67,78,65,62
3,,,,wearable technology,,,,,,,,,,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,3,0,1,1,2,0,2,4,3,12,29,24,22,14
3,,,,wearable devices,,,,,,,,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,0,1,0,1,6,13,13,9,4
3,,,,gesture interfaces,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
3,,,,smart textiles,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3,,,,wearable systems,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,,,handicapped persons [users with disabilities],,,,,,,,,,,460,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,55,10,7,16,6,15,4,5,11,17,18,16,16,11,16,22,22,27,19,28,44,37,29
3,,,,web accessibility,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,7,5,2,4,1,2,4,7,4,3,3,3,6,6,9,9,2,7,10,8,9
4,,,,,blind users,,,,,,,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,4,0,2,1,1,2,3,4,4,1,4,6,7,8
5,,,,,,screen reader [screen readers],,,,,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,5,4
4,,,,,accessibility evaluation,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0
3,,,,visually impaired,,,,,,,,,,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,2,2,3,1,6,7,8,2,2,6,4,8,9,6,11,15,15,12
4,,,,,visually impaired people,,,,,,,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,3,1,3,6,2,4,2
4,,,,,screen reader [screen readers],,,,,,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,5,4
4,,,,,visually-impaired users,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,,,,universal design,,,,,,,,,,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,6,2,4,1,0,3,3,3,2,5,3,5,6,1,1,5,2,6,2,4
3,,,,disabilities,,,,,,,,,,116,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,7,0,1,4,6,4,3,3,1,3,7,6,12,5,9,17,17,5
3,,,,blind people,,,,,,,,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,1,0,4,1,3,1,4,2,6,6
3,,,,disabled people,,,,,,,,,,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,1,2,2,1,0
3,,,,augmentative and alternative communication [augmentative and alternative communication (aac)],,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,3
4,,,,,aac,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,3
4,,,,,augmentative communication,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,,,,assistive devices,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,1,1
3,,,,severe disabilities,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,,,,motor disability,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,,,haptic interface [haptic interfaces],,,,,,,,,,,454,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,1,7,5,5,3,10,8,6,8,6,11,10,13,20,21,27,32,22,28,31,27,41,40,63
3,,,,haptic [haptics],,,,,,,,,,385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,7,3,3,2,10,7,6,7,6,10,9,12,17,16,20,25,15,24,28,24,37,36,54
4,,,,,vibrotactile,,,,,,,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,2,6,5,2,1,5,5,4,8,7
5,,,,,,vibrotactile feedback,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,1,1,1,0,0,3,3
4,,,,,haptic perception,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1
4,,,,,haptic systems,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,,,,mice (computer peripherals),,,,,,,,,,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3,6,4,3,9,9,4,1,5,7,9,11,12
4,,,,,vibrotactile,,,,,,,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,2,6,5,2,1,5,5,4,8,7
5,,,,,,vibrotactile feedback,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,1,1,1,0,0,3,3
4,,,,,tactile display [tactile displays],,,,,,,,,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,3,5,2,0,0,4,5,3,5
5,,,,,,tactile information,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1
5,,,,,,tactile sensation,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
3,,,,tactile feedback,,,,,,,,,,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,2,1,1,2,2,3,8,7,5,7,5,3,4,4,4,10
4,,,,,tactile sensation,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
3,,,,haptic feedback [haptic feedbacks],,,,,,,,,,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,1,1,0,1,3,3,7,5,5,5,7,10,11,12
3,,,,force feedback [force-feedback],,,,,,,,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,2,3,1,1,0,1,1,1,0,1,1,4,2,1,4,0,8
4,,,,,force feedback devices,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,,,,haptic device [haptic devices],,,,,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,1,0,0,1,1,2,0,2,0,3,1,4,5,4
4,,,,,haptic display,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,2,2,0
4,,,,,haptic systems,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,,,,haptic interaction [haptic interactions],,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
3,,,,haptic rendering,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3,,,,haptic guidance,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
3,,,,haptic sensation,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2,,,computer keyboards,,,,,,,,,,,342,0,0,2,4,0,1,2,0,1,1,1,1,1,3,2,2,2,2,2,2,6,10,7,14,13,12,17,13,15,15,16,20,21,27,22,15,28,23,19
3,,,,keyboard,,,,,,,,,,251,0,0,2,4,0,1,1,0,1,1,0,1,1,3,2,2,0,2,1,2,4,7,4,10,6,9,12,8,9,10,9,14,16,22,17,13,23,17,17
3,,,,text entry,,,,,,,,,,161,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,1,2,4,2,8,12,5,9,5,10,7,8,7,11,10,13,6,12,14,9
4,,,,,text input,,,,,,,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,2,2,1,3,1,3,1,3,2,1,2,3,0,2,5,3
3,,,,virtual keyboard [virtual keyboards],,,,,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,1,0,3,5,2,3,3,3,3
3,,,,action unit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,,,display devices,,,,,,,,,,,299,0,0,2,1,0,0,0,2,0,1,1,2,3,1,1,1,4,3,2,1,7,3,4,11,6,8,10,11,10,11,15,20,11,6,15,25,26,37,38
3,,,,mice (computer peripherals),,,,,,,,,,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3,6,4,3,9,9,4,1,5,7,9,11,12
4,,,,,vibrotactile,,,,,,,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,2,6,5,2,1,5,5,4,8,7
5,,,,,,vibrotactile feedback,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,1,1,1,0,0,3,3
4,,,,,tactile display [tactile displays],,,,,,,,,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,3,5,2,0,0,4,5,3,5
5,,,,,,tactile information,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1
5,,,,,,tactile sensation,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
3,,,,"hmd [head-mounted display, head mounted displays, head mounted display]",,,,,,,,,,86,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1,0,0,3,1,0,3,0,1,0,1,0,1,1,2,0,2,4,10,11,19,19
3,,,,large displays,,,,,,,,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,2,3,2,1,1,2,3,2,1,4,1,1,3
3,,,,display system,,,,,,,,,,16,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,2,0,1,1,0
3,,,,ambient displays,,,,,,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,2,2,2,0,0,0,0,0,0,1
3,,,,display technologies,,,,,,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,1,2,2,0
3,,,,collaborative virtual environment [collaborative virtual environments],,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,,,,haptic display,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,2,2,0
3,,,,3d display [3-d displays],,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1
4,,,,,autostereoscopic display [auto-stereoscopic display],,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,,,,stereoscopic display [stereoscopic displays],,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1
3,,,,cathode ray tubes,,,,,,,,,,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,,,,crt,,,,,,,,,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,,,am-oled,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,,,,,oled displays,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,,,,projection screens,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,,,personalization [personalizations],,,,,,,,,,,229,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,3,4,3,3,4,4,6,3,4,7,7,5,7,15,8,11,10,15,19,24,16,20,23
3,,,,user profile [user profiles],,,,,,,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,2,1,1,0,2,2,2,2,2,1,0,0,1,4,2,2,0
3,,,,personalized service [personalized services],,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1
3,,,,user interests,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3,,,,personalized search,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3,,,,personalized information,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,,,hand held computers,,,,,,,,,,,189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,7,10,6,14,6,9,6,5,7,12,15,14,13,17,10,12,6,13
3,,,,handheld,,,,,,,,,,151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,7,9,6,14,6,9,5,5,6,12,11,10,9,8,6,6,5,11
3,,,,"hand held device [handheld devices, hand-held devices]",,,,,,,,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,0,4,1,3,4,0,3,2,5,0,1,3,4,2,2,2
4,,,,,mobile handheld devices,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,,,,ipad,,,,,,,,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,3,5,1,1
2,,,tangible user interface [tangible user interfaces],,,,,,,,,,,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,4,6,5,8,11,6,7,13,10,9,17,16,5,8,9,10,4,14
3,,,,tangible interaction,,,,,,,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,4,2,2,3,2,1,3,6
2,,,man machine systems [man-machine systems],,,,,,,,,,,143,0,0,1,0,0,1,0,0,1,0,0,0,3,1,3,1,0,0,0,2,0,1,3,0,10,6,2,3,6,11,8,5,7,8,10,8,8,17,17
3,,,,"human robot interaction [human-robot interaction, human robot interactions]",,,,,,,,,,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10,4,2,3,6,11,7,5,5,7,8,8,6,12,13
4,,,,,social robots,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,3
5,,,,,,social robotics,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4,,,,,nonverbal behavior,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,,,,,human-human interactions,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4,,,,,human-robot interface,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,,,,,human-robot communication,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,,,"human machine interface [human-machine interfaces, human-machine interface]",,,,,,,,,,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,2,0
4,,,,,hmi,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
3,,,,human machine interaction [human-machine interaction],,,,,,,,,,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2
3,,,,human operator,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,,,,robot behavior,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1
3,,,,communication robot,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0
3,,,,robot interactions,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,,,,human emotion,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,,,online searching,,,,,,,,,,,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,2,1,3,3,2,3,2,6,6,5,8,16,12,7,13,8,11,9,2,4,7
3,,,,web search [web searches],,,,,,,,,,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,2,1,3,3,2,3,2,6,6,5,8,16,12,7,13,8,11,9,2,4,7
